DateTime,Address
7/4/2014,4500 Magazine St
7/4/2014,Tchoupitoulas St & 7th St
2/18/2014,I-10 W & Jeff Davis Overpass
12/14/2014,S Peters St & Calliope St
11/13/2014,St Bernard Ave & N Broad Ave
11/13/2014,4500 Bancroft Dr
7/4/2014,Poydras Exit & Clara St
2/19/2014,2600 Magazine St
4/6/2014,Ringold St & Catina St
4/6/2014,Calliope St & Tchoupitoulas Exit
7/4/2014,Loyola Ave & Tulane Ave
7/5/2014,Barracks St & Decatur St
7/5/2014,Marengo St & Tchoupitoulas St
1/13/2014,N Broad St & D'Abadie St
7/5/2014,Tchoupitoulas St & Louisiana Ave
7/5/2014,Lafitte Ave & N Gayoso St
7/5/2014,City Park Ave & Orleans Ave
7/5/2014,I-10 E & Chef Menteur Hwy
1/1/2014,5000 Canal Blvd
12/14/2014,2700 Saint Philip St
12/14/2014,Pine St & Earhart Blvd
12/14/2014,I10 E & Airline Hwy
7/6/2014,Baronne St & Louisiana Ave
7/6/2014,Tchoupitoulas St & Harmony St
7/6/2014,Tchoupitoulas St & 9th St
7/6/2014,Tchoupitoulas St & 4th St
1/1/2014,Tchoupitoulas St & John Churchill Chase St
4/7/2014,Frenchmen St & N Miro St
4/7/2014,St Claude Ave & Press St
2/6/2014,Saint Charles Ave & Louisiana Ave
7/6/2014,5000 Canal Blvd
7/7/2014,Napoleon Ave & Prytania St
7/7/2014,US90B E & Camp St
7/7/2014,I-10 W & Metairie Rd
7/7/2014,I10 E & S Broad Overpass
7/7/2014,Paris Ave & St Bernard Ave
7/7/2014,N Carrollton Ave & Orleans Ave
11/14/2014,Saint Charles Ave & Foucher St
11/14/2014,Tchoupitoulas St & Upperline St
11/14/2014,US90B E & Earhart Blvd
11/14/2014,Tchoupitoulas St & Lyons St
2/20/2014,Elysian Fields Ave & Saint Claude Ave
7/8/2014,Elysian Fields Ave & N Johnson St
1/4/2014,Canal Blvd & City Park Ave
1/4/2014,St Claude Bridge West
1/10/2014,Saint Charles Ave & Audubon Pl
1/26/2014,600 Harmony St
1/26/2014,Tchoupitoulas St & Harmony St
7/9/2014,Religious St & Richard St
7/10/2014,Louisiana Ave & Prytania St
7/10/2014,I-510 S & I-10 E
12/27/2014,Abundance St & Republic St
11/15/2014,Gentilly Blvd & Norman Mayer Ave
4/9/2014,Saint Charles Ave & Polymnia St
4/9/2014,Saint Philip St & Henriette Delille St
7/11/2014,Louisiana Ave & Tchoupitoulas St
7/11/2014,4th St & Rousseau St
7/11/2014,Orleans Ave & N Alexander St
7/11/2014,700 Dumaine St
7/11/2014,N Carrollton Ave & Delgado Dr
7/11/2014,Camp St & Robert St
7/11/2014,West End Blvd Exit & I-10 W
7/11/2014,4000 Magazine St
7/11/2014,1900 Napoleon Ave
7/11/2014,Tchoupitoulas St & Calliope St
1/4/2014,I-610 W & Paris Ave
12/18/2014,I-10 W & Metairie Rd
7/11/2014,Leonidas St & S Claiborne Ave
7/11/2014,Louisiana Ave & Tchoupitoulas St
7/11/2014,Louisiana Ave & Tchoupitoulas St
7/11/2014,Louisiana Ave & Tchoupitoulas St
7/12/2014,Louisiana Ave & Tchoupitoulas St
7/12/2014,Louisiana Ave & Tchoupitoulas St
7/12/2014,Louisiana Ave & Tchoupitoulas St
7/12/2014,Fern St & Spruce St
7/12/2014,S Broad St & Palmyra St
7/12/2014,Tchoupitoulas St & Pleasant St
7/12/2014,10800 Chef Menteur Hwy
11/16/2014,Tchoupitoulas St & Euterpe St
4/10/2014,S Carrollton Ave & S Claiborne Ave
12/15/2014,S Claiborne Ave & 1st St
2/21/2014,Napoleon Ave & Magazine St
4/10/2014,S Claiborne Ave & Canal St
11/16/2014,S Broad St & Washington Ave
7/12/2014,Kenilworth St & Louis 14th St
11/16/2014,I-10 E & Louisa St
2/21/2014,Canal St & S Carrollton Ave
11/16/2014,N Broad St & Canal St
7/13/2014,Saint Claude Ave & Franklin Ave
7/13/2014,St Claude Ave & Port St
7/13/2014,Tchoupitoulas St & Louisiana Ave
7/13/2014,Benjamin St & Burdette St
7/13/2014,Louisiana Ave & Tchoupitoulas St
7/13/2014,I-10 E & Read Blvd
4/11/2014,Tulane Ave & S Prieur St
7/15/2014,St James St & Tchoupitoulas St
10/29/2014,Louisiana Ave & Magazine St
2/21/2014,100 Chartres St
1/27/2014,Saint Charles Ave & Peniston St
7/16/2014,Louisiana Ave & Magazine St
7/16/2014,Melpomene St & Tchoupitoulas St
7/16/2014,Common St & S Rampart St
7/16/2014,S Claiborne Ave & Nashville Ave
1/27/2014,Esplanade Ave & N Claiborne Ave
1/27/2014,Bayou Rd & N Derbigny St
2/21/2014,Royal St & Saint Louis St
1/27/2014,Robert E Lee Blvd & West End Blvd
1/4/2014,5700 Saint Charles Ave
4/11/2014,Napoleon Ave & S Claiborne Ave
2/22/2014,Canal St & N Peters St
2/22/2014,S Claiborne Ave & Jefferson Ave
7/17/2014,Saint Charles Ave & 6th St
7/17/2014,Annunciation St & Poeyfarre St
7/17/2014,3200 Magazine St
4/12/2014,Earhart Blvd & Magnolia St
7/17/2014,Tchoupitoulas St & Henderson St
4/12/2014,Louisiana Ave & La Salle St
4/12/2014,Louisiana Ave & S Liberty St
2/22/2014,Canal St & S Pierce St
2/22/2014,Canal St & N Broad Ave
2/22/2014,I-10 E & Metairie Rd
11/18/2014,I10 W & S Carrollton Ave
7/17/2014,1800 Tchoupitoulas St
7/17/2014,Calliope St & Annunciation St
7/17/2014,Annunciation St & Calliope St
7/18/2014,Calliope St & Annunciation St
7/18/2014,Annunciation St & Calliope St
7/18/2014,Calliope St & Annunciation St
7/18/2014,Calliope St & Annunciation St
7/18/2014,Camp St & Julia St
7/18/2014,I-10 W & City Park Ave
7/18/2014,Canal St & N Carrollton Ave
7/18/2014,St Charles Ave & US90B E
7/19/2014,Napoleon Ave & Dryades St
7/19/2014,1900 Tchoupitoulas St
7/19/2014,Philip St & Tchoupitoulas St
7/19/2014,2900 Tchoupitoulas St
7/19/2014,N Jeff Davis Pkwy & Canal St
7/19/2014,1100 N Broad St
7/19/2014,Florida Blvd & Canal Blvd
4/13/2014,Metairie Rd & Pontchartrain Blvd
1/14/2014,Fontainebleau Dr & S Carrollton Ave
1/14/2014,Religious St & Felicity St
7/20/2014,2800 Tchoupitoulas St
11/19/2014,Milne Blvd & Catina St
11/19/2014,Leake Ave & Fern St
11/19/2014,S Claiborne Ave & Martin Luther King Jr Blvd
11/19/2014,Calhoun St & S Claiborne Ave
12/21/2014,7200 Chef Menteur Hwy
4/13/2014,Calliope St & Carondelet St
7/21/2014,S Carrollton Ave & Tulane Ave
7/21/2014,Annunciation St & Calliope St
7/21/2014,Gen De Gaulle Dr & Garden Oaks Dr
7/21/2014,Athis St & Lafaye St
12/16/2014,200 Decatur St
2/23/2014,A P Tureaud Ave & Old Prieur St
2/23/2014,Tulane Ave & S Telemachus St
2/23/2014,Elysian Fields Ave & N Claiborne Ave
7/22/2014,Tchoupitoulas St & Girod St
7/22/2014,Hagan Ave & St Peter St
7/22/2014,I-10 W & Metairie Rd
12/21/2014,Franklin Ave & Gentilly Blvd
11/29/2014,Dauphine St & Saint Louis St
7/22/2014,I-10 W & Saint Bernard Ave
1/28/2014,Magazine St & Aline St
7/23/2014,Saint Charles Ave & Louisiana Ave
7/23/2014,Canal St & S Galvez St
1/28/2014,Navarre Ave & Canal Blvd
12/3/2014,Elysian Fields Ave & Chartres St
11/20/2014,Leake Ave & Burdette St
11/20/2014,Gentilly Blvd & Elysian Fields Ave
7/23/2014,4000 Tchoupitoulas St
7/24/2014,Tchoupitoulas St & Pleasant St
7/24/2014,Royal St & Elysian Fields Ave
7/24/2014,Franklin Ave & Royal St
7/24/2014,Harmony St & Magazine St
11/30/2014,Dauphine St & St Louis St
4/15/2014,S Claiborne Ave & Audubon Blvd
7/25/2014,1900 Tchoupitoulas St
7/25/2014,1900 Tchoupitoulas St
7/25/2014,1900 Tchoupitoulas St
7/25/2014,1900 Tchoupitoulas St
4/16/2014,Saint Charles Ave & Napoleon Ave
7/25/2014,N Rampart St & Dumaine St
4/16/2014,Amelia St & Prytania St
2/24/2014,3100 N Robertson St
11/30/2014,5000 Canal St
11/21/2014,Chef Menteur Hwy & Desire Pkwy
2/24/2014,Washington Ave & Baronne St
11/21/2014,I10 W & City Park Ave
11/21/2014,Erato St & Baronne St
7/26/2014,Prytania St & Napoleon Ave
11/30/2014,I10 E & Business 90 W
7/26/2014,Soraparu St & Tchoupitoulas St
7/26/2014,Julia St & Convention Center Blvd
7/26/2014,Annunciation St & Felicity St
7/27/2014,S Broad St & S White St
7/27/2014,Elysian Fields Ave & Prentiss Ave
7/27/2014,2700 S Broad St
11/30/2014,Religious St & St James St
4/17/2014,S Claiborne Ave & Nashville Ave
4/17/2014,Vespasian Blvd & Westbend Pkwy
4/17/2014,500 Milan St
4/17/2014,Nashville Ave & Saint Charles Ave
4/17/2014,Simon Bolivar Ave & Thalia St
4/17/2014,City Park Ave & I-10 W
12/22/2014,Saint Roch Ave & Gentilly Blvd
7/28/2014,3300 Napoleon Ave
11/30/2014,N Claiborne Ave & Saint Peter St
12/17/2014,General De Gaulle Dr & Shirley Dr
12/17/2014,Earhart Blvd & S Claiborne Ave
