NOPD_Item,Type_,TypeText,MapX,MapY,TimeCreate,TimeDispatch,TimeClosed,Disposition,DispositionText,BLOCK_ADDRESS,Zip
G1352514,98,DRIVING WHILE UNDER INFLUENCE,3682960,533026,7/11/2014 01:14:31,,7/11/2014 04:47:24,NAT,Necessary Action Taken,007XX Dumaine St,70116
G1361914,98,DRIVING WHILE UNDER INFLUENCE,3673648,541050,7/11/2014 03:40:57,,7/11/2014 06:12:46,NAT,Necessary Action Taken,N Carrollton Ave & Delgado Dr,
G1362914,98,DRIVING WHILE UNDER INFLUENCE,3668656,518962,7/11/2014 04:05:53,,7/11/2014 05:29:04,NAT,Necessary Action Taken,Camp St & Robert St,70115
G1364414,98,DRIVING WHILE UNDER INFLUENCE,3666159,543920,7/11/2014 04:27:31,,7/11/2014 05:21:08,NAT,Necessary Action Taken,West End Blvd Exit & I-10 W,
G1365514,98,DRIVING WHILE UNDER INFLUENCE,3672521,518938,7/11/2014 04:48:22,,7/11/2014 06:02:12,NAT,Necessary Action Taken,040XX Magazine St,
G1366714,98,DRIVING WHILE UNDER INFLUENCE,3670665,521960,7/11/2014 05:16:20,,7/11/2014 06:41:03,NAT,Necessary Action Taken,019XX Napoleon Ave,70115
G1369214,98,DRIVING WHILE UNDER INFLUENCE,3681989,525175,7/11/2014 06:15:46,7/11/2014 06:16:46,7/11/2014 07:23:29,NAT,Necessary Action Taken,Tchoupitoulas St & Calliope St (6C01),70130
A0402314,98,DRIVING WHILE UNDER INFLUENCE,3679793,544600,1/4/2014 01:49:23,,1/4/2014 04:15:56,NAT,Necessary Action Taken,I-610 W & Paris Ave,
L2056714,98,DRIVING WHILE UNDER INFLUENCE,3666966,540663,12/18/2014 00:04:38,,12/18/2014 02:20:33,NAT,Necessary Action Taken,I-10 W & Metairie Rd,
G1475214,98,DRIVING WHILE UNDER INFLUENCE,3663484,532696,7/11/2014 23:11:34,7/12/2014 00:20:06,7/12/2014 00:40:42,NAT,Necessary Action Taken,Leonidas St & S Claiborne Ave (2K04),
G1477714,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,7/11/2014 23:31:14,,7/12/2014 00:31:00,NAT,Necessary Action Taken,Louisiana Ave (6A03) & Tchoupitoulas St,70115
G1478114,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,7/11/2014 23:34:58,,7/11/2014 23:36:33,NAT,Necessary Action Taken,Louisiana Ave (6A03) & Tchoupitoulas St,70115
G1480414,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,7/11/2014 23:55:51,,7/11/2014 23:56:13,NAT,Necessary Action Taken,Louisiana Ave (6A03) & Tchoupitoulas St,70115
G1482514,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,7/12/2014 00:21:05,,7/12/2014 00:21:26,NAT,Necessary Action Taken,Louisiana Ave (6A03) & Tchoupitoulas St,70115
G1484914,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,7/12/2014 00:40:47,,7/12/2014 02:36:36,NAT,Necessary Action Taken,Louisiana Ave (6A03) & Tchoupitoulas St,70115
G1485414,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,7/12/2014 00:46:21,,7/12/2014 00:46:52,NAT,Necessary Action Taken,Louisiana Ave (6A03) & Tchoupitoulas St,
G1489114,98,DRIVING WHILE UNDER INFLUENCE,3664428,529931,7/12/2014 01:25:19,,7/12/2014 03:48:31,NAT,Necessary Action Taken,Fern St & Spruce St,70118
G1491914,98,DRIVING WHILE UNDER INFLUENCE,3674896,534453,7/12/2014 01:57:40,7/12/2014 01:57:40,7/12/2014 04:00:46,NAT,Necessary Action Taken,S Broad St & Palmyra St,70119
G1504414,98,DRIVING WHILE UNDER INFLUENCE,3676461,518087,7/12/2014 05:21:33,,7/12/2014 06:26:50,NAT,Necessary Action Taken,Tchoupitoulas St & Pleasant St,70115
G1506014,98,DRIVING WHILE UNDER INFLUENCE,3715422,555585,7/12/2014 05:58:15,,7/12/2014 07:16:26,NAT,Necessary Action Taken,108XX Chef Menteur Hwy,70127
K1890714,98,DRIVING WHILE UNDER INFLUENCE,3682201,523720,11/16/2014 01:21:09,,11/16/2014 02:15:53,NAT,Necessary Action Taken,Tchoupitoulas St & Euterpe St (6C01),70130
D1226514,98,DRIVING WHILE UNDER INFLUENCE,3664833,531469,4/10/2014 02:05:38,,4/10/2014 03:22:52,NAT,Necessary Action Taken,S Carrollton Ave (2K04) & S Claiborne Ave,70118
L1696714,98,DRIVING WHILE UNDER INFLUENCE,3674226,527339,12/15/2014 03:34:27,,12/15/2014 05:29:25,NAT,Necessary Action Taken,S Claiborne Ave (6I02) & 1st St,70125
B2626314,98,DRIVING WHILE UNDER INFLUENCE,3671019,518789,2/21/2014 02:53:09,2/21/2014 02:53:09,2/21/2014 04:01:21,NAT,Necessary Action Taken,Napoleon Ave & Magazine St (2F04),70115
D1230114,98,DRIVING WHILE UNDER INFLUENCE,3678485,532787,4/10/2014 03:08:29,,4/10/2014 04:05:20,NAT,Necessary Action Taken,S Claiborne Ave & Canal St (1E02),70112
K1895814,98,DRIVING WHILE UNDER INFLUENCE,3671130,529733,11/16/2014 02:46:19,11/16/2014 02:55:28,11/16/2014 04:22:26,NAT,Necessary Action Taken,S Broad St & Washington Ave,70125
G1562514,98,DRIVING WHILE UNDER INFLUENCE,3667961,546065,7/12/2014 17:11:26,7/12/2014 19:58:50,7/13/2014 00:09:01,NAT,Necessary Action Taken,Kenilworth St (3E02) & Louis 14th St,70124
K1898414,98,DRIVING WHILE UNDER INFLUENCE,3691605,548833,11/16/2014 03:28:20,,11/16/2014 04:36:13,NAT,Necessary Action Taken,I-10 E (3U01) & Louisa St,70126
B2632614,98,DRIVING WHILE UNDER INFLUENCE,3671072,538321,2/21/2014 04:56:11,2/21/2014 04:56:11,2/21/2014 05:34:10,NAT,Necessary Action Taken,Canal St (3D02) & S Carrollton Ave,70119
K1903214,98,DRIVING WHILE UNDER INFLUENCE,3675397,535134,11/16/2014 04:56:57,,11/16/2014 06:22:27,NAT,Necessary Action Taken,N Broad St & Canal St,70119
G1609214,98,DRIVING WHILE UNDER INFLUENCE,3687078,536541,7/13/2014 00:39:41,,7/13/2014 09:26:36,NAT,Necessary Action Taken,Saint Claude Ave & Franklin Ave (5B02),
G1611914,98,DRIVING WHILE UNDER INFLUENCE,3687417,536393,7/13/2014 01:11:23,7/13/2014 01:11:23,7/13/2014 09:45:10,NAT,Necessary Action Taken,St Claude Ave & Port St (5C02),70117
G1614114,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,7/13/2014 01:36:07,7/13/2014 01:36:07,7/13/2014 02:36:28,NAT,Necessary Action Taken,Tchoupitoulas St & Louisiana Ave (6A03),70115
G1616314,98,DRIVING WHILE UNDER INFLUENCE,3660666,525277,7/13/2014 02:07:32,7/13/2014 02:07:32,7/13/2014 05:12:51,NAT,Necessary Action Taken,Benjamin St & Burdette St,70118
G1623814,98,DRIVING WHILE UNDER INFLUENCE,3675792,517963,7/13/2014 04:06:48,,7/13/2014 04:48:35,NAT,Necessary Action Taken,Louisiana Ave (6A03) & Tchoupitoulas St,70115
G1641114,98,DRIVING WHILE UNDER INFLUENCE,3710316,561496,7/13/2014 09:54:41,7/13/2014 09:57:06,7/13/2014 16:46:08,NAT,Necessary Action Taken,I-10 E (7I03) & Read Blvd,70127
D1375314,98,DRIVING WHILE UNDER INFLUENCE,3676792,532459,4/11/2014 03:12:03,,4/11/2014 05:03:07,NAT,Necessary Action Taken,Tulane Ave & S Prieur St (1G01),70112
G1864014,98,DRIVING WHILE UNDER INFLUENCE,3682027,521873,7/15/2014 02:05:05,7/15/2014 02:05:05,7/15/2014 04:36:23,NAT,Necessary Action Taken,St James St & Tchoupitoulas St,70130
J3616114,98,DRIVING WHILE UNDER INFLUENCE,3675057,519643,10/29/2014 02:08:03,,10/29/2014 03:12:44,NAT,Necessary Action Taken,Louisiana Ave (6D01) & Magazine St,70115
B2735214,98,DRIVING WHILE UNDER INFLUENCE,3681500,530497,2/21/2014 21:21:52,2/21/2014 21:22:26,2/22/2014 00:23:51,NAT,Necessary Action Taken,001XX Chartres St,
A3332114,98,DRIVING WHILE UNDER INFLUENCE,3672906,521028,1/27/2014 02:29:15,1/27/2014 02:29:15,1/27/2014 03:08:04,NAT,Necessary Action Taken,Saint Charles Ave & Peniston St (6P01),70115
G1991314,98,DRIVING WHILE UNDER INFLUENCE,3675057,519643,7/16/2014 02:06:47,,7/16/2014 03:03:15,NAT,Necessary Action Taken,Louisiana Ave (6D01)(6D01) & Magazine St,70115
G1991714,98,DRIVING WHILE UNDER INFLUENCE,3682035,524505,7/16/2014 02:12:40,,7/16/2014 03:43:18,NAT,Necessary Action Taken,Melpomene St & Tchoupitoulas St,70130
G1996214,98,DRIVING WHILE UNDER INFLUENCE,3679647,531013,7/16/2014 03:54:10,7/16/2014 03:54:10,7/16/2014 04:34:39,NAT,Necessary Action Taken,Common St & S Rampart St,70112
G1996614,98,DRIVING WHILE UNDER INFLUENCE,3667643,526711,7/16/2014 04:00:06,,7/16/2014 06:33:23,NAT,Necessary Action Taken,S Claiborne Ave (2N02) & Nashville Ave,70125
A3335514,98,DRIVING WHILE UNDER INFLUENCE,3681351,536552,1/27/2014 03:37:49,,1/27/2014 04:35:46,NAT,Necessary Action Taken,Esplanade Ave & N Claiborne Ave (1A01),70116
A3336114,98,DRIVING WHILE UNDER INFLUENCE,3680721,536476,1/27/2014 03:57:35,,1/27/2014 04:40:21,NAT,Necessary Action Taken,Bayou Rd & N Derbigny St,70116
B2748414,98,DRIVING WHILE UNDER INFLUENCE,3682100,531874,2/21/2014 22:43:00,,2/22/2014 01:40:56,NAT,Necessary Action Taken,Royal St & Saint Louis St,70130
A3339014,98,DRIVING WHILE UNDER INFLUENCE,3666971,554853,1/27/2014 05:12:28,1/27/2014 05:12:28,1/27/2014 06:47:29,NAT,Necessary Action Taken,Robert E Lee Blvd (3F02) & West End Blvd,70124
A0411614,98,DRIVING WHILE UNDER INFLUENCE,3666417,521958,1/4/2014 04:42:46,,1/4/2014 05:44:56,NAT,Necessary Action Taken,057XX Saint Charles Ave,70115
D1508914,98,DRIVING WHILE UNDER INFLUENCE,3670318,525788,4/11/2014 23:44:24,,4/12/2014 00:35:47,NAT,Necessary Action Taken,Napoleon Ave & S Claiborne Ave (2N03),
B2768014,98,DRIVING WHILE UNDER INFLUENCE,3682180,529982,2/22/2014 01:20:18,,2/22/2014 03:00:54,NAT,Necessary Action Taken,Canal St (8B01) & N Peters St,70130
B2769514,98,DRIVING WHILE UNDER INFLUENCE,3668386,526230,2/22/2014 01:36:16,,2/22/2014 03:41:21,NAT,Necessary Action Taken,S Claiborne Ave (2N02) & Jefferson Ave,70125
G2120614,98,DRIVING WHILE UNDER INFLUENCE,3675512,522227,7/17/2014 00:55:54,,7/17/2014 02:35:35,NAT,Necessary Action Taken,Saint Charles Ave & 6th St,70115
G2128814,98,DRIVING WHILE UNDER INFLUENCE,3681663,526417,7/17/2014 02:36:44,,7/17/2014 04:13:05,NAT,Necessary Action Taken,Annunciation St & Poeyfarre St,70130
G2131314,98,DRIVING WHILE UNDER INFLUENCE,3675797,519997,7/17/2014 03:23:39,,7/17/2014 06:14:56,NAT,Necessary Action Taken,032XX Magazine St,70115
D1525414,98,DRIVING WHILE UNDER INFLUENCE,3676644,528851,4/12/2014 02:16:05,4/12/2014 02:16:05,4/12/2014 03:43:55,NAT,Necessary Action Taken,Earhart Blvd (6J03) & Magnolia St,70113
G2132414,98,DRIVING WHILE UNDER INFLUENCE,3682080,524122,7/17/2014 03:39:18,,7/17/2014 03:54:47,NAT,Necessary Action Taken,Tchoupitoulas St & Henderson St (6C01),70130
D1537614,98,DRIVING WHILE UNDER INFLUENCE,3673099,524164,4/12/2014 04:50:41,,4/12/2014 06:29:27,NAT,Necessary Action Taken,Louisiana Ave & La Salle St (6F04),70115
D1537714,98,DRIVING WHILE UNDER INFLUENCE,3673230,523845,4/12/2014 04:51:32,,4/12/2014 06:29:05,NAT,Necessary Action Taken,Louisiana Ave & S Liberty St (6F04),
B2781214,98,DRIVING WHILE UNDER INFLUENCE,3671454,538028,2/22/2014 04:11:31,,2/22/2014 05:13:35,NAT,Necessary Action Taken,Canal St (1L04) & S Pierce St,
B2781914,98,DRIVING WHILE UNDER INFLUENCE,3675397,535134,2/22/2014 04:23:17,2/22/2014 04:23:17,2/22/2014 05:23:34,NAT,Necessary Action Taken,Canal St & N Broad Ave (1I03),70119
B2782914,98,DRIVING WHILE UNDER INFLUENCE,3666920,540647,2/22/2014 04:47:17,,2/22/2014 06:52:30,NAT,Necessary Action Taken,I-10 E & Metairie Rd,
K2125214,98,DRIVING WHILE UNDER INFLUENCE,3668953,535909,11/18/2014 02:06:09,11/18/2014 02:06:09,11/18/2014 04:13:37,NAT,Necessary Action Taken,I10 W & S Carrollton Ave,70119
G2235214,98,DRIVING WHILE UNDER INFLUENCE,3681673,520761,7/17/2014 20:29:41,,7/17/2014 22:37:52,NAT,Necessary Action Taken,018XX Tchoupitoulas St,70130
G2254614,98,DRIVING WHILE UNDER INFLUENCE,3681528,525852,7/17/2014 23:47:07,7/17/2014 23:47:07,7/17/2014 23:47:32,NAT,Necessary Action Taken,Calliope St & Annunciation St (8G01),70130
G2255914,98,DRIVING WHILE UNDER INFLUENCE,3681441,525521,7/17/2014 23:58:25,7/17/2014 23:58:25,7/18/2014 00:57:30,NAT,Necessary Action Taken,Annunciation St (6C01) & Calliope St,70130
G2257514,98,DRIVING WHILE UNDER INFLUENCE,3681441,525521,7/18/2014 00:14:10,7/18/2014 00:14:10,7/18/2014 01:30:54,NAT,Necessary Action Taken,Calliope St & Annunciation St (6C01),70130
G2258314,98,DRIVING WHILE UNDER INFLUENCE,3681441,525521,7/18/2014 00:26:50,7/18/2014 00:26:50,7/18/2014 00:27:17,NAT,Necessary Action Taken,Annunciation St (6C01) & Calliope St,70130
G2262314,98,DRIVING WHILE UNDER INFLUENCE,3681441,525521,7/18/2014 01:19:51,7/18/2014 01:19:51,7/18/2014 03:22:00,NAT,Necessary Action Taken,Calliope St & Annunciation St (6C01),70130
G2265614,98,DRIVING WHILE UNDER INFLUENCE,3681441,525521,7/18/2014 02:05:55,7/18/2014 02:05:55,7/18/2014 03:21:54,NAT,Necessary Action Taken,Calliope St & Annunciation St (6C01),70130
G2273214,98,DRIVING WHILE UNDER INFLUENCE,3680789,527935,7/18/2014 04:05:41,,7/18/2014 05:39:57,NAT,Necessary Action Taken,Camp St & Julia St,70130
G2273814,98,DRIVING WHILE UNDER INFLUENCE,3666954,540696,7/18/2014 04:16:34,,7/18/2014 05:34:49,NAT,Necessary Action Taken,I-10 W & City Park Ave,
G2274714,98,DRIVING WHILE UNDER INFLUENCE,3671179,538338,7/18/2014 04:34:16,,7/18/2014 05:33:16,NAT,Necessary Action Taken,Canal St (1M02) & N Carrollton Ave,70119
G2276414,98,DRIVING WHILE UNDER INFLUENCE,3679962,526663,7/18/2014 05:09:06,7/18/2014 05:09:06,7/18/2014 06:11:30,NAT,Necessary Action Taken,St Charles Ave (6E04) & US90B E,70130
G2384114,98,DRIVING WHILE UNDER INFLUENCE,3670705,521943,7/19/2014 00:14:35,,7/19/2014 01:26:56,NAT,Necessary Action Taken,Napoleon Ave & Dryades St (2I02),70115
G2388614,98,DRIVING WHILE UNDER INFLUENCE,3681692,520667,7/19/2014 01:00:42,7/19/2014 01:00:42,7/19/2014 02:06:12,NAT,Necessary Action Taken,019XX Tchoupitoulas St,70130
G2390914,98,DRIVING WHILE UNDER INFLUENCE,3680241,519625,7/19/2014 01:21:45,7/19/2014 01:21:45,7/19/2014 02:49:08,NAT,Necessary Action Taken,Philip St & Tchoupitoulas St,70130
G2394114,98,DRIVING WHILE UNDER INFLUENCE,3677890,518577,7/19/2014 01:59:22,7/19/2014 01:59:22,7/19/2014 03:58:05,NAT,Necessary Action Taken,029XX Tchoupitoulas St,70115
G2402414,98,DRIVING WHILE UNDER INFLUENCE,3673164,536827,7/19/2014 03:25:23,7/19/2014 03:25:23,7/19/2014 06:18:50,NAT,Necessary Action Taken,N Jeff Davis Pkwy & Canal St (1M03),70119
G2405214,98,DRIVING WHILE UNDER INFLUENCE,3677640,538159,7/19/2014 04:04:41,,7/19/2014 05:30:30,NAT,Necessary Action Taken,011XX N Broad St,70119
G2407414,98,DRIVING WHILE UNDER INFLUENCE,3668236,545356,7/19/2014 04:39:07,7/19/2014 04:39:07,7/19/2014 05:22:27,NAT,Necessary Action Taken,Florida Blvd & Canal Blvd (3E01),70124
D1683314,98,DRIVING WHILE UNDER INFLUENCE,3666870,540629,4/13/2014 05:02:03,4/13/2014 05:02:03,4/13/2014 06:27:17,NAT,Necessary Action Taken,Metairie Rd (3A03) & Pontchartrain Blvd,70118
A1691114,98,DRIVING WHILE UNDER INFLUENCE,3665438,532027,1/14/2014 04:41:13,,1/14/2014 05:17:42,NAT,Necessary Action Taken,Fontainebleau Dr & S Carrollton Ave,70125
A1691314,98,DRIVING WHILE UNDER INFLUENCE,3681594,521441,1/14/2014 04:46:02,,1/14/2014 05:52:56,NAT,Necessary Action Taken,Religious St & Felicity St,70130
G2544314,98,DRIVING WHILE UNDER INFLUENCE,3678384,518758,7/20/2014 03:53:10,7/20/2014 03:53:10,7/20/2014 05:55:32,NAT,Necessary Action Taken,028XX Tchoupitoulas St,70115
K2246914,98,DRIVING WHILE UNDER INFLUENCE,3666834,545290,11/19/2014 00:33:53,11/19/2014 00:33:53,11/19/2014 02:14:48,NAT,Necessary Action Taken,Milne Blvd & Catina St,70124
K2249714,98,DRIVING WHILE UNDER INFLUENCE,3660570,525702,11/19/2014 01:17:47,11/19/2014 01:17:47,11/19/2014 02:18:14,NAT,Necessary Action Taken,Leake Ave & Fern St,70118
K2257614,98,DRIVING WHILE UNDER INFLUENCE,3675107,528072,11/19/2014 04:09:46,11/19/2014 04:10:09,11/19/2014 06:21:02,NAT,Necessary Action Taken,S Claiborne Ave (6J02) & Martin Luther King Jr Blvd,
K2258314,98,DRIVING WHILE UNDER INFLUENCE,3667008,527818,11/19/2014 04:26:50,,11/19/2014 06:20:02,NAT,Necessary Action Taken,Calhoun St (2M03) & S Claiborne Ave,
L2499914,98,DRIVING WHILE UNDER INFLUENCE,3701565,552233,12/21/2014 22:25:36,12/21/2014 23:32:05,12/21/2014 23:55:33,NAT,Necessary Action Taken,072XX Chef Menteur Hwy,70126
D1777314,98,DRIVING WHILE UNDER INFLUENCE,3679436,526783,4/13/2014 22:57:47,4/13/2014 23:08:17,4/14/2014 02:10:57,NAT,Necessary Action Taken,Calliope St (6G03) & Carondelet St,70113
G2646814,98,DRIVING WHILE UNDER INFLUENCE,3669301,536278,7/21/2014 00:50:48,7/21/2014 00:50:48,7/21/2014 02:32:25,NAT,Necessary Action Taken,S Carrollton Ave (1K02) & Tulane Ave,70119
G2654614,98,DRIVING WHILE UNDER INFLUENCE,3681441,525521,7/21/2014 02:37:50,,7/21/2014 04:12:55,NAT,Necessary Action Taken,Annunciation St (6C01) & Calliope St,70130
G2658414,98,DRIVING WHILE UNDER INFLUENCE,3696349,520534,7/21/2014 03:37:44,,7/21/2014 05:51:46,NAT,Necessary Action Taken,Gen De Gaulle Dr & Garden Oaks Dr,70114
G2658914,98,DRIVING WHILE UNDER INFLUENCE,3687190,554517,7/21/2014 03:44:39,,7/21/2014 05:57:57,NAT,Necessary Action Taken,Athis St & Lafaye St,70122
L1823714,98,DRIVING WHILE UNDER INFLUENCE,3682049,530554,12/16/2014 05:39:26,,12/16/2014 07:17:37,NAT,Necessary Action Taken,002XX Decatur St,70130
B2927214,98,DRIVING WHILE UNDER INFLUENCE,3681800,539086,2/23/2014 02:39:15,2/23/2014 02:39:15,2/23/2014 04:06:33,NAT,Necessary Action Taken,A P Tureaud Ave & Old Prieur St,70116
B2933414,98,DRIVING WHILE UNDER INFLUENCE,3670874,535474,2/23/2014 04:18:44,2/23/2014 04:18:44,2/23/2014 06:38:55,NAT,Necessary Action Taken,Tulane Ave & S Telemachus St (1K02),70119
B2937714,98,DRIVING WHILE UNDER INFLUENCE,3684813,538138,2/23/2014 05:18:38,2/23/2014 05:18:38,2/23/2014 06:21:47,NAT,Necessary Action Taken,Elysian Fields Ave & N Claiborne Ave (5A04),70117
G2793614,98,DRIVING WHILE UNDER INFLUENCE,3681753,528245,7/22/2014 02:31:09,,7/22/2014 03:33:49,NAT,Necessary Action Taken,Tchoupitoulas St & Girod St,70130
G2795014,98,DRIVING WHILE UNDER INFLUENCE,3674611,538401,7/22/2014 02:59:49,7/22/2014 03:06:03,7/22/2014 05:26:14,NAT,Necessary Action Taken,Hagan Ave & St Peter St,70119
G2796114,98,DRIVING WHILE UNDER INFLUENCE,3666966,540663,7/22/2014 03:21:53,,7/22/2014 04:21:51,NAT,Necessary Action Taken,I-10 W & Metairie Rd,70118
L2503814,98,DRIVING WHILE UNDER INFLUENCE,3686930,548851,12/21/2014 23:16:40,,12/22/2014 00:46:10,NAT,Necessary Action Taken,Franklin Ave (3T02) & Gentilly Blvd,70122
K3531614,98,DRIVING WHILE UNDER INFLUENCE,3681527,532302,11/29/2014 23:15:54,,11/30/2014 00:32:29,NAT,Necessary Action Taken,Dauphine St & Saint Louis St,70112
G2913114,98,DRIVING WHILE UNDER INFLUENCE,3682211,537852,7/22/2014 22:18:23,,7/22/2014 23:31:50,NAT,Necessary Action Taken,I-10 W & Saint Bernard Ave,70116
A3455414,98,DRIVING WHILE UNDER INFLUENCE,3674460,519404,1/28/2014 01:24:15,1/28/2014 01:24:15,1/28/2014 02:50:10,NAT,Necessary Action Taken,Magazine St & Aline St,70115
G2937014,98,DRIVING WHILE UNDER INFLUENCE,3674243,521515,7/23/2014 03:59:46,7/23/2014 03:59:46,7/23/2014 05:31:25,NAT,Necessary Action Taken,Saint Charles Ave & Louisiana Ave (6D01),70115
G2940014,98,DRIVING WHILE UNDER INFLUENCE,3676993,533822,7/23/2014 04:45:53,,7/23/2014 08:12:30,NAT,Necessary Action Taken,Canal St (1H01) & S Galvez St,
A3459214,98,DRIVING WHILE UNDER INFLUENCE,3668106,543877,1/28/2014 02:13:50,,1/28/2014 03:55:55,NAT,Necessary Action Taken,Navarre Ave & Canal Blvd (3E01),
L0249414,98,DRIVING WHILE UNDER INFLUENCE,3685101,534509,12/3/2014 00:19:36,,12/3/2014 01:59:43,NAT,Necessary Action Taken,Elysian Fields Ave (8F01) & Chartres St,
K2382414,98,DRIVING WHILE UNDER INFLUENCE,3660625,525251,11/20/2014 02:19:57,11/20/2014 02:19:57,11/20/2014 03:19:19,NAT,Necessary Action Taken,Leake Ave & Burdette St,70118
K2387314,98,DRIVING WHILE UNDER INFLUENCE,3684058,547586,11/20/2014 04:48:17,,11/20/2014 04:58:37,NAT,Necessary Action Taken,Gentilly Blvd & Elysian Fields Ave (3Q04),
G3052214,98,DRIVING WHILE UNDER INFLUENCE,3672638,517570,7/23/2014 23:30:27,,7/24/2014 00:42:25,NAT,Necessary Action Taken,040XX Tchoupitoulas St,70115
G3068214,98,DRIVING WHILE UNDER INFLUENCE,3676461,518087,7/24/2014 02:44:28,,7/24/2014 03:35:18,NAT,Necessary Action Taken,Tchoupitoulas St & Pleasant St,70115
G3068614,98,DRIVING WHILE UNDER INFLUENCE,3685074,534870,7/24/2014 02:49:17,,7/24/2014 04:07:34,NAT,Necessary Action Taken,Royal St & Elysian Fields Ave (8F03),70116
G3068714,98,DRIVING WHILE UNDER INFLUENCE,3686737,534971,7/24/2014 02:50:12,,7/24/2014 03:41:25,NAT,Necessary Action Taken,Franklin Ave (8F04) & Royal St,70117
G3070814,98,DRIVING WHILE UNDER INFLUENCE,3675797,519997,7/24/2014 03:32:53,,7/24/2014 04:46:41,NAT,Necessary Action Taken,Harmony St & Magazine St,70115
K3538114,98,DRIVING WHILE UNDER INFLUENCE,3681527,532302,11/30/2014 00:44:35,11/30/2014 03:21:13,11/30/2014 04:25:36,NAT,Necessary Action Taken,Dauphine St & St Louis St,70112
D2051814,98,DRIVING WHILE UNDER INFLUENCE,3666596,528941,4/15/2014 22:47:45,,4/16/2014 00:05:44,NAT,Necessary Action Taken,S Claiborne Ave & Audubon Blvd (2M04),
G3190314,98,DRIVING WHILE UNDER INFLUENCE,3681683,520714,7/25/2014 00:11:03,,7/25/2014 00:12:45,NAT,Necessary Action Taken,019XX Tchoupitoulas St,70130
G3191314,98,DRIVING WHILE UNDER INFLUENCE,3681683,520714,7/25/2014 00:23:06,,7/25/2014 01:25:35,NAT,Necessary Action Taken,019XX Tchoupitoulas St,70130
G3194114,98,DRIVING WHILE UNDER INFLUENCE,3681692,520667,7/25/2014 00:51:11,7/25/2014 00:51:11,7/25/2014 02:05:37,NAT,Necessary Action Taken,019XX Tchoupitoulas St,70130
G3196514,98,DRIVING WHILE UNDER INFLUENCE,3681692,520667,7/25/2014 01:28:55,7/25/2014 01:28:55,7/25/2014 02:38:52,NAT,Necessary Action Taken,019XX Tchoupitoulas St,70130
D2062714,98,DRIVING WHILE UNDER INFLUENCE,3670812,520820,4/16/2014 00:59:06,,4/16/2014 02:01:31,NAT,Necessary Action Taken,Saint Charles Ave & Napoleon Ave (2F04),70115
G3209714,98,DRIVING WHILE UNDER INFLUENCE,3681809,533967,7/25/2014 04:27:49,7/25/2014 04:27:49,7/25/2014 05:23:08,NAT,Necessary Action Taken,N Rampart St & Dumaine St (1F01),70116
D2076214,98,DRIVING WHILE UNDER INFLUENCE,3673279,520625,4/16/2014 05:20:29,,4/16/2014 05:57:09,NAT,Necessary Action Taken,Amelia St & Prytania St,70115
B3050614,98,DRIVING WHILE UNDER INFLUENCE,3689384,537438,2/24/2014 00:57:53,2/24/2014 00:57:53,2/24/2014 01:51:08,NAT,Necessary Action Taken,031XX N Robertson St,70117
K3542614,98,DRIVING WHILE UNDER INFLUENCE,3668145,540502,11/30/2014 01:33:34,11/30/2014 01:33:34,11/30/2014 03:35:01,NAT,Necessary Action Taken,050XX Canal St,70119
K2506014,98,DRIVING WHILE UNDER INFLUENCE,3692046,550053,11/21/2014 00:06:20,11/21/2014 01:22:59,11/21/2014 01:55:38,NAT,Necessary Action Taken,Chef Menteur Hwy & Desire Pkwy,70126
B3056114,98,DRIVING WHILE UNDER INFLUENCE,3675514,523151,2/24/2014 02:32:43,2/24/2014 02:32:43,2/24/2014 06:25:27,NAT,Necessary Action Taken,Washington Ave & Baronne St,70115
K2522414,98,DRIVING WHILE UNDER INFLUENCE,3666954,540696,11/21/2014 03:32:31,11/21/2014 03:32:31,11/21/2014 04:57:46,NAT,Necessary Action Taken,I10 W & City Park Ave,70124
K2526614,98,DRIVING WHILE UNDER INFLUENCE,3678755,526541,11/21/2014 04:49:12,11/21/2014 04:49:12,11/21/2014 06:31:09,NAT,Necessary Action Taken,Erato St & Baronne St,70113
G3332914,98,DRIVING WHILE UNDER INFLUENCE,3670863,520325,7/26/2014 02:32:28,,7/26/2014 04:11:41,NAT,Necessary Action Taken,Prytania St & Napoleon Ave (2F04),70115
